,Income,Location,Age,Sex,Year,count,percentage,cumulative_percent
1143,>250k,"Regina, Saskatchewan",55 to 64 years,Males,2016,340.0,0.025166543301258327,1.0
1144,$100-<125k,"Regina, Saskatchewan",65 years and over,Males,2016,330.0,0.023741007194244605,0.023741007194244605
1145,$125-<150k,"Regina, Saskatchewan",65 years and over,Males,2016,330.0,0.023741007194244605,0.04748201438848921
1146,$150-<175k,"Regina, Saskatchewan",65 years and over,Males,2016,110.0,0.007913669064748202,0.05539568345323741
1147,$175-<200k,"Regina, Saskatchewan",65 years and over,Males,2016,110.0,0.007913669064748202,0.06330935251798561
1148,$200-225k,"Regina, Saskatchewan",65 years and over,Males,2016,50.0,0.0035971223021582736,0.06690647482014389
1149,$25-<50k,"Regina, Saskatchewan",65 years and over,Males,2016,4860.0,0.3496402877697842,0.41654676258992807
1150,$50-<75k,"Regina, Saskatchewan",65 years and over,Males,2016,3020.0,0.21726618705035972,0.6338129496402878
1151,$75-<100k,"Regina, Saskatchewan",65 years and over,Males,2016,1190.0,0.0856115107913669,0.7194244604316546
1152,0-<25k,"Regina, Saskatchewan",65 years and over,Males,2016,3650.0,0.26258992805755393,0.9820143884892085
1153,225-250k,"Regina, Saskatchewan",65 years and over,Males,2016,50.0,0.0035971223021582736,0.9856115107913668
1154,>250k,"Regina, Saskatchewan",65 years and over,Males,2016,200.0,0.014388489208633094,0.9999999999999999
1155,$100-<125k,"Regina, Saskatchewan",All age groups,Females,2016,2350.0,0.025818501428257527,0.025818501428257527
1156,$125-<150k,"Regina, Saskatchewan",All age groups,Females,2016,2350.0,0.025818501428257527,0.051637002856515055
1157,$150-<175k,"Regina, Saskatchewan",All age groups,Females,2016,485.0,0.005328499230938255,0.05696550208745331
1158,$175-<200k,"Regina, Saskatchewan",All age groups,Females,2016,485.0,0.005328499230938255,0.062294001318391565
1159,$200-225k,"Regina, Saskatchewan",All age groups,Females,2016,140.0,0.0015381234893430016,0.06383212480773456
1160,$25-<50k,"Regina, Saskatchewan",All age groups,Females,2016,28020.0,0.3078444297956493,0.3716765546033839
1161,$50-<75k,"Regina, Saskatchewan",All age groups,Females,2016,16630.0,0.18270709734124368,0.5543836519446276
1162,$75-<100k,"Regina, Saskatchewan",All age groups,Females,2016,8660.0,0.0951439244122171,0.6495275763568447
1163,0-<25k,"Regina, Saskatchewan",All age groups,Females,2016,31420.0,0.3451988573939793,0.9947264337508239
1164,225-250k,"Regina, Saskatchewan",All age groups,Females,2016,140.0,0.0015381234893430016,0.9962645572401669
1165,>250k,"Regina, Saskatchewan",All age groups,Females,2016,340.0,0.0037354427598330037,0.9999999999999999
1166,$100-<125k,"Regina, Saskatchewan",0 to 24 years,Females,2016,,,
1167,$125-<150k,"Regina, Saskatchewan",0 to 24 years,Females,2016,,,
1168,$150-<175k,"Regina, Saskatchewan",0 to 24 years,Females,2016,,,
1169,$175-<200k,"Regina, Saskatchewan",0 to 24 years,Females,2016,,,
1170,$200-225k,"Regina, Saskatchewan",0 to 24 years,Females,2016,,,
1171,$25-<50k,"Regina, Saskatchewan",0 to 24 years,Females,2016,2350.0,,
1172,$50-<75k,"Regina, Saskatchewan",0 to 24 years,Females,2016,400.0,,
1173,$75-<100k,"Regina, Saskatchewan",0 to 24 years,Females,2016,100.0,,
1174,0-<25k,"Regina, Saskatchewan",0 to 24 years,Females,2016,7640.0,,
1175,225-250k,"Regina, Saskatchewan",0 to 24 years,Females,2016,,,
1176,>250k,"Regina, Saskatchewan",0 to 24 years,Females,2016,0.0,,
1177,$100-<125k,"Regina, Saskatchewan",25 to 34 years,Females,2016,280.0,,
1178,$125-<150k,"Regina, Saskatchewan",25 to 34 years,Females,2016,280.0,,
1179,$150-<175k,"Regina, Saskatchewan",25 to 34 years,Females,2016,25.0,,
1180,$175-<200k,"Regina, Saskatchewan",25 to 34 years,Females,2016,25.0,,
1181,$200-225k,"Regina, Saskatchewan",25 to 34 years,Females,2016,,,
1182,$25-<50k,"Regina, Saskatchewan",25 to 34 years,Females,2016,6550.0,,
1183,$50-<75k,"Regina, Saskatchewan",25 to 34 years,Females,2016,3970.0,,
1184,$75-<100k,"Regina, Saskatchewan",25 to 34 years,Females,2016,1740.0,,
1185,0-<25k,"Regina, Saskatchewan",25 to 34 years,Females,2016,5750.0,,
1186,225-250k,"Regina, Saskatchewan",25 to 34 years,Females,2016,,,
1187,>250k,"Regina, Saskatchewan",25 to 34 years,Females,2016,0.0,,
1188,$100-<125k,"Regina, Saskatchewan",35 to 44 years,Females,2016,640.0,0.04,0.04
1189,$125-<150k,"Regina, Saskatchewan",35 to 44 years,Females,2016,640.0,0.04,0.08
1190,$150-<175k,"Regina, Saskatchewan",35 to 44 years,Females,2016,90.0,0.005625,0.085625
1191,$175-<200k,"Regina, Saskatchewan",35 to 44 years,Females,2016,90.0,0.005625,0.09125000000000001
1192,$200-225k,"Regina, Saskatchewan",35 to 44 years,Females,2016,30.0,0.001875,0.09312500000000001
1193,$25-<50k,"Regina, Saskatchewan",35 to 44 years,Females,2016,4620.0,0.28875,0.381875
1194,$50-<75k,"Regina, Saskatchewan",35 to 44 years,Females,2016,3560.0,0.2225,0.604375
1195,$75-<100k,"Regina, Saskatchewan",35 to 44 years,Females,2016,2400.0,0.15,0.754375
1196,0-<25k,"Regina, Saskatchewan",35 to 44 years,Females,2016,3850.0,0.240625,0.995
1197,225-250k,"Regina, Saskatchewan",35 to 44 years,Females,2016,30.0,0.001875,0.996875
1198,>250k,"Regina, Saskatchewan",35 to 44 years,Females,2016,50.0,0.003125,1.0
1199,$100-<125k,"Regina, Saskatchewan",45 to 54 years,Females,2016,715.0,0.050673281360737066,0.050673281360737066
1200,$125-<150k,"Regina, Saskatchewan",45 to 54 years,Females,2016,715.0,0.050673281360737066,0.10134656272147413
1201,$150-<175k,"Regina, Saskatchewan",45 to 54 years,Females,2016,165.0,0.011693834160170093,0.11304039688164422
1202,$175-<200k,"Regina, Saskatchewan",45 to 54 years,Females,2016,165.0,0.011693834160170093,0.1247342310418143
1203,$200-225k,"Regina, Saskatchewan",45 to 54 years,Females,2016,50.0,0.003543586109142452,0.12827781715095676
1204,$25-<50k,"Regina, Saskatchewan",45 to 54 years,Females,2016,3880.0,0.2749822820694543,0.40326009922041106
1205,$50-<75k,"Regina, Saskatchewan",45 to 54 years,Females,2016,3260.0,0.2310418143160879,0.6343019135364989
1206,$75-<100k,"Regina, Saskatchewan",45 to 54 years,Females,2016,2130.0,0.15095676824946846,0.7852586817859674
1207,0-<25k,"Regina, Saskatchewan",45 to 54 years,Females,2016,2880.0,0.20411055988660523,0.9893692416725726
1208,225-250k,"Regina, Saskatchewan",45 to 54 years,Females,2016,50.0,0.003543586109142452,0.992912827781715
1209,>250k,"Regina, Saskatchewan",45 to 54 years,Females,2016,100.0,0.007087172218284904,0.9999999999999999
1210,$100-<125k,"Regina, Saskatchewan",55 to 64 years,Females,2016,535.0,0.038489208633093526,0.038489208633093526
1211,$125-<150k,"Regina, Saskatchewan",55 to 64 years,Females,2016,535.0,0.038489208633093526,0.07697841726618705
1212,$150-<175k,"Regina, Saskatchewan",55 to 64 years,Females,2016,130.0,0.00935251798561151,0.08633093525179857
1213,$175-<200k,"Regina, Saskatchewan",55 to 64 years,Females,2016,130.0,0.00935251798561151,0.09568345323741008
1214,$200-225k,"Regina, Saskatchewan",55 to 64 years,Females,2016,40.0,0.0028776978417266188,0.0985611510791367
1215,$25-<50k,"Regina, Saskatchewan",55 to 64 years,Females,2016,4150.0,0.29856115107913667,0.3971223021582734
1216,$50-<75k,"Regina, Saskatchewan",55 to 64 years,Females,2016,3090.0,0.2223021582733813,0.6194244604316547
1217,$75-<100k,"Regina, Saskatchewan",55 to 64 years,Females,2016,1600.0,0.11510791366906475,0.7345323741007195
1218,0-<25k,"Regina, Saskatchewan",55 to 64 years,Females,2016,3560.0,0.25611510791366904,0.9906474820143885
1219,225-250k,"Regina, Saskatchewan",55 to 64 years,Females,2016,40.0,0.0028776978417266188,0.9935251798561151
1220,>250k,"Regina, Saskatchewan",55 to 64 years,Females,2016,90.0,0.006474820143884892,1.0
1221,$100-<125k,"Regina, Saskatchewan",65 years and over,Females,2016,175.0,0.009792949076664802,0.009792949076664802
1222,$125-<150k,"Regina, Saskatchewan",65 years and over,Females,2016,175.0,0.009792949076664802,0.019585898153329603
1223,$150-<175k,"Regina, Saskatchewan",65 years and over,Females,2016,75.0,0.004196978175713486,0.02378287632904309
1224,$175-<200k,"Regina, Saskatchewan",65 years and over,Females,2016,75.0,0.004196978175713486,0.027979854504756575
1225,$200-225k,"Regina, Saskatchewan",65 years and over,Females,2016,20.0,0.001119194180190263,0.029099048684946838
1226,$25-<50k,"Regina, Saskatchewan",65 years and over,Females,2016,6470.0,0.3620593172915501,0.39115836597649695
1227,$50-<75k,"Regina, Saskatchewan",65 years and over,Females,2016,2340.0,0.13094571908226077,0.5221040850587577
1228,$75-<100k,"Regina, Saskatchewan",65 years and over,Females,2016,690.0,0.03861219921656407,0.5607162842753218
1229,0-<25k,"Regina, Saskatchewan",65 years and over,Females,2016,7750.0,0.4336877448237269,0.9944040290990488
1230,225-250k,"Regina, Saskatchewan",65 years and over,Females,2016,20.0,0.001119194180190263,0.995523223279239
1231,>250k,"Regina, Saskatchewan",65 years and over,Females,2016,80.0,0.004476776720761052,1.0
1232,$100-<125k,"Winnipeg, Manitoba",All age groups,Males,2016,9360.0,0.032629157080108766,0.032629157080108766
1233,$125-<150k,"Winnipeg, Manitoba",All age groups,Males,2016,9360.0,0.032629157080108766,0.06525831416021753
1234,$150-<175k,"Winnipeg, Manitoba",All age groups,Males,2016,2290.0,0.007982988217248832,0.07324130237746636
1235,$175-<200k,"Winnipeg, Manitoba",All age groups,Males,2016,2290.0,0.007982988217248832,0.08122429059471518
1236,$200-225k,"Winnipeg, Manitoba",All age groups,Males,2016,945.0,0.003294289897510981,0.08451858049222616
1237,$25-<50k,"Winnipeg, Manitoba",All age groups,Males,2016,82950.0,0.2891654465592972,0.37368402705152337
1238,$50-<75k,"Winnipeg, Manitoba",All age groups,Males,2016,57460.0,0.20030676985288992,0.5739907969044133
1239,$75-<100k,"Winnipeg, Manitoba",All age groups,Males,2016,29210.0,0.1018266750331172,0.6758174719375305
1240,0-<25k,"Winnipeg, Manitoba",All age groups,Males,2016,89210.0,0.3109879383671477,0.9868054103046782
1241,225-250k,"Winnipeg, Manitoba",All age groups,Males,2016,945.0,0.003294289897510981,0.9900997002021892
1242,>250k,"Winnipeg, Manitoba",All age groups,Males,2016,2840.0,0.009900299797810779,1.0
1243,$100-<125k,"Winnipeg, Manitoba",0 to 24 years,Males,2016,50.0,,
1244,$125-<150k,"Winnipeg, Manitoba",0 to 24 years,Males,2016,50.0,,
1245,$150-<175k,"Winnipeg, Manitoba",0 to 24 years,Males,2016,10.0,,
1246,$175-<200k,"Winnipeg, Manitoba",0 to 24 years,Males,2016,10.0,,
1247,$200-225k,"Winnipeg, Manitoba",0 to 24 years,Males,2016,,,
1248,$25-<50k,"Winnipeg, Manitoba",0 to 24 years,Males,2016,7590.0,,
1249,$50-<75k,"Winnipeg, Manitoba",0 to 24 years,Males,2016,1520.0,,
1250,$75-<100k,"Winnipeg, Manitoba",0 to 24 years,Males,2016,290.0,,
1251,0-<25k,"Winnipeg, Manitoba",0 to 24 years,Males,2016,27970.0,,
1252,225-250k,"Winnipeg, Manitoba",0 to 24 years,Males,2016,,,
1253,>250k,"Winnipeg, Manitoba",0 to 24 years,Males,2016,0.0,,
1254,$100-<125k,"Winnipeg, Manitoba",25 to 34 years,Males,2016,1005.0,0.018862612612612614,0.018862612612612614
1255,$125-<150k,"Winnipeg, Manitoba",25 to 34 years,Males,2016,1005.0,0.018862612612612614,0.03772522522522523
1256,$150-<175k,"Winnipeg, Manitoba",25 to 34 years,Males,2016,160.0,0.003003003003003003,0.04072822822822823
1257,$175-<200k,"Winnipeg, Manitoba",25 to 34 years,Males,2016,160.0,0.003003003003003003,0.04373123123123124
1258,$200-225k,"Winnipeg, Manitoba",25 to 34 years,Males,2016,35.0,0.000656906906906907,0.04438813813813815
1259,$25-<50k,"Winnipeg, Manitoba",25 to 34 years,Males,2016,17970.0,0.3372747747747748,0.38166291291291293
1260,$50-<75k,"Winnipeg, Manitoba",25 to 34 years,Males,2016,11440.0,0.2147147147147147,0.5963776276276276
1261,$75-<100k,"Winnipeg, Manitoba",25 to 34 years,Males,2016,4890.0,0.09177927927927929,0.6881569069069069
1262,0-<25k,"Winnipeg, Manitoba",25 to 34 years,Males,2016,16490.0,0.309496996996997,0.9976539039039038
1263,225-250k,"Winnipeg, Manitoba",25 to 34 years,Males,2016,35.0,0.000656906906906907,0.9983108108108107
1264,>250k,"Winnipeg, Manitoba",25 to 34 years,Males,2016,90.0,0.0016891891891891893,0.9999999999999999
1265,$100-<125k,"Winnipeg, Manitoba",35 to 44 years,Males,2016,2325.0,0.04738129203179132,0.04738129203179132
1266,$125-<150k,"Winnipeg, Manitoba",35 to 44 years,Males,2016,2325.0,0.04738129203179132,0.09476258406358264
1267,$150-<175k,"Winnipeg, Manitoba",35 to 44 years,Males,2016,475.0,0.009680048909720807,0.10444263297330345
1268,$175-<200k,"Winnipeg, Manitoba",35 to 44 years,Males,2016,475.0,0.009680048909720807,0.11412268188302425
1269,$200-225k,"Winnipeg, Manitoba",35 to 44 years,Males,2016,200.0,0.004075810067250866,0.11819849195027513
1270,$25-<50k,"Winnipeg, Manitoba",35 to 44 years,Males,2016,13710.0,0.27939678011004687,0.39759527206032197
1271,$50-<75k,"Winnipeg, Manitoba",35 to 44 years,Males,2016,11840.0,0.24128795598125127,0.6388832280415733
1272,$75-<100k,"Winnipeg, Manitoba",35 to 44 years,Males,2016,7480.0,0.1524352965151824,0.7913185245567557
1273,0-<25k,"Winnipeg, Manitoba",35 to 44 years,Males,2016,9580.0,0.1952313022213165,0.9865498267780721
1274,225-250k,"Winnipeg, Manitoba",35 to 44 years,Males,2016,200.0,0.004075810067250866,0.990625636845323
1275,>250k,"Winnipeg, Manitoba",35 to 44 years,Males,2016,460.0,0.009374363154676992,1.0
1276,$100-<125k,"Winnipeg, Manitoba",45 to 54 years,Males,2016,2830.0,0.05823045267489712,0.05823045267489712
1277,$125-<150k,"Winnipeg, Manitoba",45 to 54 years,Males,2016,2830.0,0.05823045267489712,0.11646090534979424
1278,$150-<175k,"Winnipeg, Manitoba",45 to 54 years,Males,2016,670.0,0.013786008230452675,0.13024691358024693
1279,$175-<200k,"Winnipeg, Manitoba",45 to 54 years,Males,2016,670.0,0.013786008230452675,0.1440329218106996
1280,$200-225k,"Winnipeg, Manitoba",45 to 54 years,Males,2016,290.0,0.005967078189300412,0.15000000000000002
1281,$25-<50k,"Winnipeg, Manitoba",45 to 54 years,Males,2016,12090.0,0.24876543209876542,0.39876543209876547
1282,$50-<75k,"Winnipeg, Manitoba",45 to 54 years,Males,2016,11380.0,0.23415637860082306,0.6329218106995885
1283,$75-<100k,"Winnipeg, Manitoba",45 to 54 years,Males,2016,7330.0,0.1508230452674897,0.7837448559670782
1284,0-<25k,"Winnipeg, Manitoba",45 to 54 years,Males,2016,9350.0,0.19238683127572018,0.9761316872427984
1285,225-250k,"Winnipeg, Manitoba",45 to 54 years,Males,2016,290.0,0.005967078189300412,0.9820987654320988
1286,>250k,"Winnipeg, Manitoba",45 to 54 years,Males,2016,870.0,0.017901234567901235,1.0
1287,$100-<125k,"Winnipeg, Manitoba",55 to 64 years,Males,2016,2155.0,0.04654427645788337,0.04654427645788337
1288,$125-<150k,"Winnipeg, Manitoba",55 to 64 years,Males,2016,2155.0,0.04654427645788337,0.09308855291576675
1289,$150-<175k,"Winnipeg, Manitoba",55 to 64 years,Males,2016,660.0,0.014254859611231102,0.10734341252699785
1290,$175-<200k,"Winnipeg, Manitoba",55 to 64 years,Males,2016,660.0,0.014254859611231102,0.12159827213822895
1291,$200-225k,"Winnipeg, Manitoba",55 to 64 years,Males,2016,265.0,0.005723542116630669,0.1273218142548596
1292,$25-<50k,"Winnipeg, Manitoba",55 to 64 years,Males,2016,12370.0,0.267170626349892,0.39449244060475164
1293,$50-<75k,"Winnipeg, Manitoba",55 to 64 years,Males,2016,10900.0,0.23542116630669546,0.629913606911447
1294,$75-<100k,"Winnipeg, Manitoba",55 to 64 years,Males,2016,5730.0,0.12375809935205184,0.7536717062634989
1295,0-<25k,"Winnipeg, Manitoba",55 to 64 years,Males,2016,10330.0,0.22311015118790498,0.9767818574514039
1296,225-250k,"Winnipeg, Manitoba",55 to 64 years,Males,2016,265.0,0.005723542116630669,0.9825053995680345
1297,>250k,"Winnipeg, Manitoba",55 to 64 years,Males,2016,810.0,0.01749460043196544,1.0
1298,$100-<125k,"Winnipeg, Manitoba",65 years and over,Males,2016,990.0,0.018998272884283247,0.018998272884283247
1299,$125-<150k,"Winnipeg, Manitoba",65 years and over,Males,2016,990.0,0.018998272884283247,0.037996545768566495
1300,$150-<175k,"Winnipeg, Manitoba",65 years and over,Males,2016,320.0,0.006140855881788524,0.04413740165035502
1301,$175-<200k,"Winnipeg, Manitoba",65 years and over,Males,2016,320.0,0.006140855881788524,0.050278257532143544
1302,$200-225k,"Winnipeg, Manitoba",65 years and over,Males,2016,150.0,0.0028785261945883708,0.05315678372673192
1303,$25-<50k,"Winnipeg, Manitoba",65 years and over,Males,2016,19220.0,0.36883515639992326,0.4219919401266552
1304,$50-<75k,"Winnipeg, Manitoba",65 years and over,Males,2016,10370.0,0.19900211091920936,0.6209940510458646
1305,$75-<100k,"Winnipeg, Manitoba",65 years and over,Males,2016,3510.0,0.06735751295336788,0.6883515639992325
1306,0-<25k,"Winnipeg, Manitoba",65 years and over,Males,2016,15500.0,0.2974477067741316,0.985799270773364
1307,225-250k,"Winnipeg, Manitoba",65 years and over,Males,2016,150.0,0.0028785261945883708,0.9886777969679524
1308,>250k,"Winnipeg, Manitoba",65 years and over,Males,2016,590.0,0.011322203032047591,1.0
1309,$100-<125k,"Winnipeg, Manitoba",All age groups,Females,2016,4815.0,0.015592616580310881,0.015592616580310881
1310,$125-<150k,"Winnipeg, Manitoba",All age groups,Females,2016,4815.0,0.015592616580310881,0.031185233160621762
1311,$150-<175k,"Winnipeg, Manitoba",All age groups,Females,2016,950.0,0.0030764248704663213,0.034261658031088084
1312,$175-<200k,"Winnipeg, Manitoba",All age groups,Females,2016,950.0,0.0030764248704663213,0.0373380829015544
1313,$200-225k,"Winnipeg, Manitoba",All age groups,Females,2016,335.0,0.0010848445595854923,0.03842292746113989
1314,$25-<50k,"Winnipeg, Manitoba",All age groups,Females,2016,101750.0,0.32950129533678757,0.36792422279792747
1315,$50-<75k,"Winnipeg, Manitoba",All age groups,Females,2016,46260.0,0.14980569948186528,0.5177299222797928
1316,$75-<100k,"Winnipeg, Manitoba",All age groups,Females,2016,21380.0,0.06923575129533678,0.5869656735751295
1317,0-<25k,"Winnipeg, Manitoba",All age groups,Females,2016,126340.0,0.4091321243523316,0.9960977979274611
1318,225-250k,"Winnipeg, Manitoba",All age groups,Females,2016,335.0,0.0010848445595854923,0.9971826424870466
1319,>250k,"Winnipeg, Manitoba",All age groups,Females,2016,870.0,0.002817357512953368,1.0
1320,$100-<125k,"Winnipeg, Manitoba",0 to 24 years,Females,2016,30.0,,
1321,$125-<150k,"Winnipeg, Manitoba",0 to 24 years,Females,2016,30.0,,
1322,$150-<175k,"Winnipeg, Manitoba",0 to 24 years,Females,2016,,,
1323,$175-<200k,"Winnipeg, Manitoba",0 to 24 years,Females,2016,,,
1324,$200-225k,"Winnipeg, Manitoba",0 to 24 years,Females,2016,,,
1325,$25-<50k,"Winnipeg, Manitoba",0 to 24 years,Females,2016,6000.0,,
1326,$50-<75k,"Winnipeg, Manitoba",0 to 24 years,Females,2016,590.0,,
1327,$75-<100k,"Winnipeg, Manitoba",0 to 24 years,Females,2016,160.0,,
1328,0-<25k,"Winnipeg, Manitoba",0 to 24 years,Females,2016,29740.0,,
1329,225-250k,"Winnipeg, Manitoba",0 to 24 years,Females,2016,,,
1330,>250k,"Winnipeg, Manitoba",0 to 24 years,Females,2016,0.0,,
1331,$100-<125k,"Winnipeg, Manitoba",25 to 34 years,Females,2016,380.0,0.006892798839107564,0.006892798839107564
1332,$125-<150k,"Winnipeg, Manitoba",25 to 34 years,Females,2016,380.0,0.006892798839107564,0.013785597678215128
1333,$150-<175k,"Winnipeg, Manitoba",25 to 34 years,Females,2016,60.0,0.0010883366588064574,0.014873934337021586
1334,$175-<200k,"Winnipeg, Manitoba",25 to 34 years,Females,2016,60.0,0.0010883366588064574,0.015962270995828042
1335,$200-225k,"Winnipeg, Manitoba",25 to 34 years,Females,2016,15.0,0.00027208416470161435,0.016234355160529658
1336,$25-<50k,"Winnipeg, Manitoba",25 to 34 years,Females,2016,21350.0,0.38726646109196444,0.4035008162524941
1337,$50-<75k,"Winnipeg, Manitoba",25 to 34 years,Females,2016,8780.0,0.1592599310720116,0.5627607473245058
1338,$75-<100k,"Winnipeg, Manitoba",25 to 34 years,Females,2016,3060.0,0.05550516959912933,0.6182659169236351
1339,0-<25k,"Winnipeg, Manitoba",25 to 34 years,Females,2016,21010.0,0.38109922002539454,0.9993651369490296
1340,225-250k,"Winnipeg, Manitoba",25 to 34 years,Females,2016,15.0,0.00027208416470161435,0.9996372211137312
1341,>250k,"Winnipeg, Manitoba",25 to 34 years,Females,2016,20.0,0.00036277888626881915,1.0
1342,$100-<125k,"Winnipeg, Manitoba",35 to 44 years,Females,2016,1120.0,0.021559191530317615,0.021559191530317615
1343,$125-<150k,"Winnipeg, Manitoba",35 to 44 years,Females,2016,1120.0,0.021559191530317615,0.04311838306063523
1344,$150-<175k,"Winnipeg, Manitoba",35 to 44 years,Females,2016,180.0,0.0034648700673724736,0.0465832531280077
1345,$175-<200k,"Winnipeg, Manitoba",35 to 44 years,Females,2016,180.0,0.0034648700673724736,0.05004812319538017
1346,$200-225k,"Winnipeg, Manitoba",35 to 44 years,Females,2016,70.0,0.001347449470644851,0.05139557266602502
1347,$25-<50k,"Winnipeg, Manitoba",35 to 44 years,Females,2016,18180.0,0.3499518768046198,0.4013474494706448
1348,$50-<75k,"Winnipeg, Manitoba",35 to 44 years,Females,2016,10730.0,0.20654475457170357,0.6078922040423484
1349,$75-<100k,"Winnipeg, Manitoba",35 to 44 years,Females,2016,5810.0,0.11183830606352262,0.7197305101058711
1350,0-<25k,"Winnipeg, Manitoba",35 to 44 years,Females,2016,14360.0,0.27641963426371513,0.9961501443695862
1351,225-250k,"Winnipeg, Manitoba",35 to 44 years,Females,2016,70.0,0.001347449470644851,0.997497593840231
1352,>250k,"Winnipeg, Manitoba",35 to 44 years,Females,2016,130.0,0.0025024061597690088,1.0
1353,$100-<125k,"Winnipeg, Manitoba",45 to 54 years,Females,2016,1535.0,0.030620386993816077,0.030620386993816077
1354,$125-<150k,"Winnipeg, Manitoba",45 to 54 years,Females,2016,1535.0,0.030620386993816077,0.061240773987632155
1355,$150-<175k,"Winnipeg, Manitoba",45 to 54 years,Females,2016,285.0,0.005685218432076601,0.06692599241970876
1356,$175-<200k,"Winnipeg, Manitoba",45 to 54 years,Females,2016,285.0,0.005685218432076601,0.07261121085178536
1357,$200-225k,"Winnipeg, Manitoba",45 to 54 years,Females,2016,100.0,0.001994813484939158,0.07460602433672452
1358,$25-<50k,"Winnipeg, Manitoba",45 to 54 years,Females,2016,17040.0,0.3399162178336326,0.4145222421703571
1359,$50-<75k,"Winnipeg, Manitoba",45 to 54 years,Females,2016,10190.0,0.2032714941153002,0.6177937362856574
1360,$75-<100k,"Winnipeg, Manitoba",45 to 54 years,Females,2016,6140.0,0.12248154797526431,0.7402752842609217
1361,0-<25k,"Winnipeg, Manitoba",45 to 54 years,Females,2016,12680.0,0.25294234989028525,0.9932176341512069
1362,225-250k,"Winnipeg, Manitoba",45 to 54 years,Females,2016,100.0,0.001994813484939158,0.995212447636146
1363,>250k,"Winnipeg, Manitoba",45 to 54 years,Females,2016,240.0,0.0047875523638539795,1.0
1364,$100-<125k,"Winnipeg, Manitoba",55 to 64 years,Females,2016,1190.0,0.024827873982891716,0.024827873982891716
1365,$125-<150k,"Winnipeg, Manitoba",55 to 64 years,Females,2016,1190.0,0.024827873982891716,0.04965574796578343
1366,$150-<175k,"Winnipeg, Manitoba",55 to 64 years,Females,2016,245.0,0.005111621114124765,0.0547673690799082
1367,$175-<200k,"Winnipeg, Manitoba",55 to 64 years,Females,2016,245.0,0.005111621114124765,0.05987899019403296
1368,$200-225k,"Winnipeg, Manitoba",55 to 64 years,Females,2016,85.0,0.0017734195702065513,0.06165240976423952
1369,$25-<50k,"Winnipeg, Manitoba",55 to 64 years,Females,2016,16140.0,0.33674108074274983,0.39839349050698936
1370,$50-<75k,"Winnipeg, Manitoba",55 to 64 years,Females,2016,8700.0,0.18151470895055288,0.5799081994575422
1371,$75-<100k,"Winnipeg, Manitoba",55 to 64 years,Females,2016,4270.0,0.08908825370331734,0.6689964531608595
1372,0-<25k,"Winnipeg, Manitoba",55 to 64 years,Females,2016,15540.0,0.32422282495305654,0.9932192781139161
1373,225-250k,"Winnipeg, Manitoba",55 to 64 years,Females,2016,85.0,0.0017734195702065513,0.9949926976841227
1374,>250k,"Winnipeg, Manitoba",55 to 64 years,Females,2016,240.0,0.005007302315877321,1.0
1375,$100-<125k,"Winnipeg, Manitoba",65 years and over,Females,2016,560.0,0.008348240906380441,0.008348240906380441
1376,$125-<150k,"Winnipeg, Manitoba",65 years and over,Females,2016,560.0,0.008348240906380441,0.016696481812760882
1377,$150-<175k,"Winnipeg, Manitoba",65 years and over,Females,2016,175.0,0.002608825283243888,0.01930530709600477
1378,$175-<200k,"Winnipeg, Manitoba",65 years and over,Females,2016,175.0,0.002608825283243888,0.02191413237924866
1379,$200-225k,"Winnipeg, Manitoba",65 years and over,Females,2016,65.0,0.0009689922480620155,0.022883124627310673
1380,$25-<50k,"Winnipeg, Manitoba",65 years and over,Females,2016,23040.0,0.3434704830053667,0.3663536076326774
1381,$50-<75k,"Winnipeg, Manitoba",65 years and over,Females,2016,7260.0,0.10822898032200358,0.47458258795468095
1382,$75-<100k,"Winnipeg, Manitoba",65 years and over,Females,2016,1940.0,0.028920691711389387,0.5035032796660703
1383,0-<25k,"Winnipeg, Manitoba",65 years and over,Females,2016,33000.0,0.4919499105545617,0.9954531902206321
1384,225-250k,"Winnipeg, Manitoba",65 years and over,Females,2016,65.0,0.0009689922480620155,0.9964221824686941
1385,>250k,"Winnipeg, Manitoba",65 years and over,Females,2016,240.0,0.0035778175313059034,1.0
1386,$100-<125k,"Calgary, Alberta",All age groups,Males,2016,28165.0,0.05594398649319694,0.05594398649319694
1387,$125-<150k,"Calgary, Alberta",All age groups,Males,2016,28165.0,0.05594398649319694,0.11188797298639389
1388,$150-<175k,"Calgary, Alberta",All age groups,Males,2016,10790.0,0.021432118383156222,0.13332009136955011
1389,$175-<200k,"Calgary, Alberta",All age groups,Males,2016,10790.0,0.021432118383156222,0.15475220975270634
1390,$200-225k,"Calgary, Alberta",All age groups,Males,2016,5295.0,0.010517429734829675,0.165269639487536
1391,$25-<50k,"Calgary, Alberta",All age groups,Males,2016,116200.0,0.2308074287416824,0.3960770682292184
1392,$50-<75k,"Calgary, Alberta",All age groups,Males,2016,88880.0,0.17654186115800974,0.5726189293872281
1393,$75-<100k,"Calgary, Alberta",All age groups,Males,2016,58600.0,0.11639686165458338,0.6890157910418115
1394,0-<25k,"Calgary, Alberta",All age groups,Males,2016,133480.0,0.2651305988678121,0.9541463899096236
1395,225-250k,"Calgary, Alberta",All age groups,Males,2016,5295.0,0.010517429734829675,0.9646638196444534
1396,>250k,"Calgary, Alberta",All age groups,Males,2016,17790.0,0.035336180355546726,1.0
