,Age,Income,Location,Sex,Year,count,cumulative_percent,percentage
262,25 to 34 years,225-250k,"Halifax, Nova Scotia",Females,2016.0,,,
263,25 to 34 years,>250k,"Halifax, Nova Scotia",Females,2016.0,0.0,,
264,35 to 44 years,$0-<25k,"Halifax, Nova Scotia",Females,2016.0,6860.0,0.26063829787234044,0.26063829787234044
265,35 to 44 years,$25-<50k,"Halifax, Nova Scotia",Females,2016.0,8460.0,0.5820668693009119,0.32142857142857145
266,35 to 44 years,$50-<75k,"Halifax, Nova Scotia",Females,2016.0,5820.0,0.8031914893617021,0.22112462006079028
267,35 to 44 years,$75-<100k,"Halifax, Nova Scotia",Females,2016.0,3480.0,0.9354103343465046,0.13221884498480244
268,35 to 44 years,$100-<125k,"Halifax, Nova Scotia",Females,2016.0,650.0,0.9601063829787234,0.024696048632218845
269,35 to 44 years,$125-<150k,"Halifax, Nova Scotia",Females,2016.0,650.0,0.9848024316109423,0.024696048632218845
270,35 to 44 years,$150-<175k,"Halifax, Nova Scotia",Females,2016.0,125.0,0.9895516717325228,0.004749240121580547
271,35 to 44 years,$175-<200k,"Halifax, Nova Scotia",Females,2016.0,125.0,0.9943009118541033,0.004749240121580547
272,35 to 44 years,$200-225k,"Halifax, Nova Scotia",Females,2016.0,40.0,0.9958206686930091,0.001519756838905775
273,35 to 44 years,225-250k,"Halifax, Nova Scotia",Females,2016.0,40.0,0.9973404255319149,0.001519756838905775
274,35 to 44 years,>250k,"Halifax, Nova Scotia",Females,2016.0,70.0,1.0,0.0026595744680851063
275,45 to 54 years,$0-<25k,"Halifax, Nova Scotia",Females,2016.0,7510.0,0.26821428571428574,0.26821428571428574
276,45 to 54 years,$25-<50k,"Halifax, Nova Scotia",Females,2016.0,8920.0,0.5867857142857142,0.31857142857142856
277,45 to 54 years,$50-<75k,"Halifax, Nova Scotia",Females,2016.0,5640.0,0.7882142857142856,0.20142857142857143
278,45 to 54 years,$75-<100k,"Halifax, Nova Scotia",Females,2016.0,3560.0,0.9153571428571428,0.12714285714285714
279,45 to 54 years,$100-<125k,"Halifax, Nova Scotia",Females,2016.0,860.0,0.9460714285714285,0.030714285714285715
280,45 to 54 years,$125-<150k,"Halifax, Nova Scotia",Females,2016.0,860.0,0.9767857142857141,0.030714285714285715
281,45 to 54 years,$150-<175k,"Halifax, Nova Scotia",Females,2016.0,195.0,0.9837499999999999,0.0069642857142857145
282,45 to 54 years,$175-<200k,"Halifax, Nova Scotia",Females,2016.0,195.0,0.9907142857142857,0.0069642857142857145
283,45 to 54 years,$200-225k,"Halifax, Nova Scotia",Females,2016.0,60.0,0.9928571428571428,0.002142857142857143
284,45 to 54 years,225-250k,"Halifax, Nova Scotia",Females,2016.0,60.0,0.9949999999999999,0.002142857142857143
285,45 to 54 years,>250k,"Halifax, Nova Scotia",Females,2016.0,140.0,0.9999999999999999,0.005
286,55 to 64 years,$0-<25k,"Halifax, Nova Scotia",Females,2016.0,9420.0,0.35294117647058826,0.35294117647058826
287,55 to 64 years,$25-<50k,"Halifax, Nova Scotia",Females,2016.0,8740.0,0.680404645934807,0.3274634694642188
288,55 to 64 years,$50-<75k,"Halifax, Nova Scotia",Females,2016.0,4600.0,0.852753840389659,0.172349194454852
289,55 to 64 years,$75-<100k,"Halifax, Nova Scotia",Females,2016.0,2100.0,0.9314349943799175,0.07868115399025852
290,55 to 64 years,$100-<125k,"Halifax, Nova Scotia",Females,2016.0,635.0,0.9552266766579243,0.023791682278006744
291,55 to 64 years,$125-<150k,"Halifax, Nova Scotia",Females,2016.0,635.0,0.979018358935931,0.023791682278006744
292,55 to 64 years,$150-<175k,"Halifax, Nova Scotia",Females,2016.0,165.0,0.9852004496065943,0.006182090670663169
293,55 to 64 years,$175-<200k,"Halifax, Nova Scotia",Females,2016.0,165.0,0.9913825402772575,0.006182090670663169
294,55 to 64 years,$200-225k,"Halifax, Nova Scotia",Females,2016.0,55.0,0.9934432371674785,0.0020606968902210565
295,55 to 64 years,225-250k,"Halifax, Nova Scotia",Females,2016.0,55.0,0.9955039340576995,0.0020606968902210565
296,55 to 64 years,>250k,"Halifax, Nova Scotia",Females,2016.0,120.0,1.0,0.004496065942300487
297,65 years and over,$0-<25k,"Halifax, Nova Scotia",Females,2016.0,16800.0,0.48951048951048953,0.48951048951048953
298,65 years and over,$25-<50k,"Halifax, Nova Scotia",Females,2016.0,11510.0,0.8248834498834499,0.3353729603729604
299,65 years and over,$50-<75k,"Halifax, Nova Scotia",Females,2016.0,3890.0,0.9382284382284383,0.11334498834498835
300,65 years and over,$75-<100k,"Halifax, Nova Scotia",Females,2016.0,1110.0,0.9705710955710956,0.032342657342657344
301,65 years and over,$100-<125k,"Halifax, Nova Scotia",Females,2016.0,320.0,0.9798951048951049,0.009324009324009324
302,65 years and over,$125-<150k,"Halifax, Nova Scotia",Females,2016.0,320.0,0.9892191142191142,0.009324009324009324
303,65 years and over,$150-<175k,"Halifax, Nova Scotia",Females,2016.0,95.0,0.9919871794871795,0.002768065268065268
304,65 years and over,$175-<200k,"Halifax, Nova Scotia",Females,2016.0,95.0,0.9947552447552448,0.002768065268065268
305,65 years and over,$200-225k,"Halifax, Nova Scotia",Females,2016.0,35.0,0.9957750582750583,0.0010198135198135198
306,65 years and over,225-250k,"Halifax, Nova Scotia",Females,2016.0,35.0,0.9967948717948718,0.0010198135198135198
307,65 years and over,>250k,"Halifax, Nova Scotia",Females,2016.0,110.0,1.0,0.003205128205128205
308,All age groups,$0-<25k,"St. John's, Newfoundland and Labrador",Males,2016.0,21600.0,0.2840610205155181,0.2840610205155181
309,All age groups,$25-<50k,"St. John's, Newfoundland and Labrador",Males,2016.0,19340.0,0.538400841662283,0.25433982114676484
310,All age groups,$50-<75k,"St. John's, Newfoundland and Labrador",Males,2016.0,14060.0,0.72330352446081,0.1849026827985271
311,All age groups,$75-<100k,"St. John's, Newfoundland and Labrador",Males,2016.0,8610.0,0.8365334034718569,0.11322987901104682
312,All age groups,$100-<125k,"St. John's, Newfoundland and Labrador",Males,2016.0,3790.0,0.8863755917937928,0.04984218832193582
313,All age groups,$125-<150k,"St. John's, Newfoundland and Labrador",Males,2016.0,3790.0,0.9362177801157285,0.04984218832193582
314,All age groups,$150-<175k,"St. John's, Newfoundland and Labrador",Males,2016.0,1315.0,0.9535113098369279,0.01729352972119937
315,All age groups,$175-<200k,"St. John's, Newfoundland and Labrador",Males,2016.0,1315.0,0.9708048395581272,0.01729352972119937
316,All age groups,$200-225k,"St. John's, Newfoundland and Labrador",Males,2016.0,500.0,0.9773803261441346,0.006575486586007364
317,All age groups,225-250k,"St. John's, Newfoundland and Labrador",Males,2016.0,500.0,0.983955812730142,0.006575486586007364
318,All age groups,>250k,"St. John's, Newfoundland and Labrador",Males,2016.0,1220.0,1.0,0.01604418726985797
319,0 to 24 years,$0-<25k,"St. John's, Newfoundland and Labrador",Males,2016.0,6370.0,,
320,0 to 24 years,$25-<50k,"St. John's, Newfoundland and Labrador",Males,2016.0,1580.0,,
321,0 to 24 years,$50-<75k,"St. John's, Newfoundland and Labrador",Males,2016.0,360.0,,
322,0 to 24 years,$75-<100k,"St. John's, Newfoundland and Labrador",Males,2016.0,110.0,,
323,0 to 24 years,$100-<125k,"St. John's, Newfoundland and Labrador",Males,2016.0,,,
324,0 to 24 years,$125-<150k,"St. John's, Newfoundland and Labrador",Males,2016.0,,,
325,0 to 24 years,$150-<175k,"St. John's, Newfoundland and Labrador",Males,2016.0,,,
326,0 to 24 years,$175-<200k,"St. John's, Newfoundland and Labrador",Males,2016.0,,,
327,0 to 24 years,$200-225k,"St. John's, Newfoundland and Labrador",Males,2016.0,,,
328,0 to 24 years,225-250k,"St. John's, Newfoundland and Labrador",Males,2016.0,,,
329,0 to 24 years,>250k,"St. John's, Newfoundland and Labrador",Males,2016.0,0.0,,
330,25 to 34 years,$0-<25k,"St. John's, Newfoundland and Labrador",Males,2016.0,3800.0,0.2779809802487198,0.2779809802487198
331,25 to 34 years,$25-<50k,"St. John's, Newfoundland and Labrador",Males,2016.0,3850.0,0.5596196049743964,0.2816386247256767
332,25 to 34 years,$50-<75k,"St. John's, Newfoundland and Labrador",Males,2016.0,2670.0,0.7549378200438916,0.19531821506949523
333,25 to 34 years,$75-<100k,"St. John's, Newfoundland and Labrador",Males,2016.0,1600.0,0.8719824433065105,0.11704462326261887
334,25 to 34 years,$100-<125k,"St. John's, Newfoundland and Labrador",Males,2016.0,665.0,0.9206291148500365,0.04864667154352597
335,25 to 34 years,$125-<150k,"St. John's, Newfoundland and Labrador",Males,2016.0,665.0,0.9692757863935625,0.04864667154352597
336,25 to 34 years,$150-<175k,"St. John's, Newfoundland and Labrador",Males,2016.0,160.0,0.9809802487198244,0.011704462326261888
337,25 to 34 years,$175-<200k,"St. John's, Newfoundland and Labrador",Males,2016.0,160.0,0.9926847110460862,0.011704462326261888
338,25 to 34 years,$200-225k,"St. John's, Newfoundland and Labrador",Males,2016.0,30.0,0.9948792977322604,0.0021945866861741038
339,25 to 34 years,225-250k,"St. John's, Newfoundland and Labrador",Males,2016.0,30.0,0.9970738844184345,0.0021945866861741038
340,25 to 34 years,>250k,"St. John's, Newfoundland and Labrador",Males,2016.0,40.0,1.0,0.002926115581565472
341,35 to 44 years,$0-<25k,"St. John's, Newfoundland and Labrador",Males,2016.0,2140.0,0.15828402366863906,0.15828402366863906
342,35 to 44 years,$25-<50k,"St. John's, Newfoundland and Labrador",Males,2016.0,2880.0,0.371301775147929,0.21301775147928995
343,35 to 44 years,$50-<75k,"St. John's, Newfoundland and Labrador",Males,2016.0,2930.0,0.5880177514792899,0.21671597633136094
344,35 to 44 years,$75-<100k,"St. John's, Newfoundland and Labrador",Males,2016.0,2170.0,0.7485207100591715,0.16050295857988164
345,35 to 44 years,$100-<125k,"St. John's, Newfoundland and Labrador",Males,2016.0,1025.0,0.8243343195266272,0.07581360946745562
346,35 to 44 years,$125-<150k,"St. John's, Newfoundland and Labrador",Males,2016.0,1025.0,0.9001479289940828,0.07581360946745562
347,35 to 44 years,$150-<175k,"St. John's, Newfoundland and Labrador",Males,2016.0,390.0,0.9289940828402367,0.028846153846153848
348,35 to 44 years,$175-<200k,"St. John's, Newfoundland and Labrador",Males,2016.0,390.0,0.9578402366863905,0.028846153846153848
349,35 to 44 years,$200-225k,"St. John's, Newfoundland and Labrador",Males,2016.0,145.0,0.9685650887573964,0.010724852071005916
350,35 to 44 years,225-250k,"St. John's, Newfoundland and Labrador",Males,2016.0,145.0,0.9792899408284024,0.010724852071005916
351,35 to 44 years,>250k,"St. John's, Newfoundland and Labrador",Males,2016.0,280.0,1.0,0.020710059171597635
352,45 to 54 years,$0-<25k,"St. John's, Newfoundland and Labrador",Males,2016.0,2170.0,0.15667870036101084,0.15667870036101084
353,45 to 54 years,$25-<50k,"St. John's, Newfoundland and Labrador",Males,2016.0,2830.0,0.36101083032490977,0.2043321299638989
354,45 to 54 years,$50-<75k,"St. John's, Newfoundland and Labrador",Males,2016.0,2970.0,0.5754512635379061,0.21444043321299638
355,45 to 54 years,$75-<100k,"St. John's, Newfoundland and Labrador",Males,2016.0,2300.0,0.7415162454873646,0.16606498194945848
356,45 to 54 years,$100-<125k,"St. John's, Newfoundland and Labrador",Males,2016.0,1055.0,0.8176895306859205,0.07617328519855596
357,45 to 54 years,$125-<150k,"St. John's, Newfoundland and Labrador",Males,2016.0,1055.0,0.8938628158844765,0.07617328519855596
358,45 to 54 years,$150-<175k,"St. John's, Newfoundland and Labrador",Males,2016.0,380.0,0.9212996389891697,0.027436823104693142
359,45 to 54 years,$175-<200k,"St. John's, Newfoundland and Labrador",Males,2016.0,380.0,0.9487364620938628,0.027436823104693142
360,45 to 54 years,$200-225k,"St. John's, Newfoundland and Labrador",Males,2016.0,160.0,0.9602888086642599,0.011552346570397111
361,45 to 54 years,225-250k,"St. John's, Newfoundland and Labrador",Males,2016.0,160.0,0.9718411552346571,0.011552346570397111
362,45 to 54 years,>250k,"St. John's, Newfoundland and Labrador",Males,2016.0,390.0,1.0,0.02815884476534296
363,55 to 64 years,$0-<25k,"St. John's, Newfoundland and Labrador",Males,2016.0,2780.0,0.21634241245136188,0.21634241245136188
364,55 to 64 years,$25-<50k,"St. John's, Newfoundland and Labrador",Males,2016.0,3150.0,0.4614785992217899,0.245136186770428
365,55 to 64 years,$50-<75k,"St. John's, Newfoundland and Labrador",Males,2016.0,2790.0,0.6785992217898833,0.2171206225680934
366,55 to 64 years,$75-<100k,"St. John's, Newfoundland and Labrador",Males,2016.0,1560.0,0.8,0.12140077821011673
367,55 to 64 years,$100-<125k,"St. John's, Newfoundland and Labrador",Males,2016.0,720.0,0.8560311284046693,0.05603112840466926
368,55 to 64 years,$125-<150k,"St. John's, Newfoundland and Labrador",Males,2016.0,720.0,0.9120622568093386,0.05603112840466926
369,55 to 64 years,$150-<175k,"St. John's, Newfoundland and Labrador",Males,2016.0,270.0,0.9330739299610896,0.021011673151750974
370,55 to 64 years,$175-<200k,"St. John's, Newfoundland and Labrador",Males,2016.0,270.0,0.9540856031128406,0.021011673151750974
371,55 to 64 years,$200-225k,"St. John's, Newfoundland and Labrador",Males,2016.0,115.0,0.963035019455253,0.00894941634241245
372,55 to 64 years,225-250k,"St. John's, Newfoundland and Labrador",Males,2016.0,115.0,0.9719844357976655,0.00894941634241245
373,55 to 64 years,>250k,"St. John's, Newfoundland and Labrador",Males,2016.0,360.0,1.0,0.02801556420233463
374,65 years and over,$0-<25k,"St. John's, Newfoundland and Labrador",Males,2016.0,4350.0,0.3182150694952451,0.3182150694952451
375,65 years and over,$25-<50k,"St. John's, Newfoundland and Labrador",Males,2016.0,5050.0,0.6876371616678859,0.3694220921726408
376,65 years and over,$50-<75k,"St. John's, Newfoundland and Labrador",Males,2016.0,2340.0,0.858814923189466,0.1711777615215801
377,65 years and over,$75-<100k,"St. John's, Newfoundland and Labrador",Males,2016.0,880.0,0.9231894659839064,0.06437454279444038
378,65 years and over,$100-<125k,"St. John's, Newfoundland and Labrador",Males,2016.0,290.0,0.944403803950256,0.02121433796634967
379,65 years and over,$125-<150k,"St. John's, Newfoundland and Labrador",Males,2016.0,290.0,0.9656181419166057,0.02121433796634967
380,65 years and over,$150-<175k,"St. John's, Newfoundland and Labrador",Males,2016.0,105.0,0.9732991953182151,0.007681053401609363
381,65 years and over,$175-<200k,"St. John's, Newfoundland and Labrador",Males,2016.0,105.0,0.9809802487198245,0.007681053401609363
382,65 years and over,$200-225k,"St. John's, Newfoundland and Labrador",Males,2016.0,50.0,0.9846378931967813,0.0036576444769568397
383,65 years and over,225-250k,"St. John's, Newfoundland and Labrador",Males,2016.0,50.0,0.9882955376737381,0.0036576444769568397
384,65 years and over,>250k,"St. John's, Newfoundland and Labrador",Males,2016.0,160.0,1.0,0.011704462326261888
385,All age groups,$0-<25k,"St. John's, Newfoundland and Labrador",Females,2016.0,31680.0,0.38334946757018395,0.38334946757018395
386,All age groups,$25-<50k,"St. John's, Newfoundland and Labrador",Females,2016.0,26100.0,0.6991771539206195,0.3158276863504356
387,All age groups,$50-<75k,"St. John's, Newfoundland and Labrador",Females,2016.0,13250.0,0.8595111326234268,0.16033397870280736
388,All age groups,$75-<100k,"St. John's, Newfoundland and Labrador",Females,2016.0,7170.0,0.946272991287512,0.08676185866408519
389,All age groups,$100-<125k,"St. John's, Newfoundland and Labrador",Females,2016.0,1565.0,0.9652105517909002,0.01893756050338819
390,All age groups,$125-<150k,"St. John's, Newfoundland and Labrador",Females,2016.0,1565.0,0.9841481122942884,0.01893756050338819
391,All age groups,$150-<175k,"St. John's, Newfoundland and Labrador",Females,2016.0,375.0,0.9886858664085189,0.004537754114230397
392,All age groups,$175-<200k,"St. John's, Newfoundland and Labrador",Females,2016.0,375.0,0.9932236205227493,0.004537754114230397
393,All age groups,$200-225k,"St. John's, Newfoundland and Labrador",Females,2016.0,115.0,0.9946151984511132,0.0013915779283639883
394,All age groups,225-250k,"St. John's, Newfoundland and Labrador",Females,2016.0,115.0,0.9960067763794772,0.0013915779283639883
395,All age groups,>250k,"St. John's, Newfoundland and Labrador",Females,2016.0,330.0,1.0,0.003993223620522749
396,0 to 24 years,$0-<25k,"St. John's, Newfoundland and Labrador",Females,2016.0,7020.0,,
397,0 to 24 years,$25-<50k,"St. John's, Newfoundland and Labrador",Females,2016.0,1380.0,,
398,0 to 24 years,$50-<75k,"St. John's, Newfoundland and Labrador",Females,2016.0,200.0,,
399,0 to 24 years,$75-<100k,"St. John's, Newfoundland and Labrador",Females,2016.0,0.0,,
400,0 to 24 years,$100-<125k,"St. John's, Newfoundland and Labrador",Females,2016.0,,,
401,0 to 24 years,$125-<150k,"St. John's, Newfoundland and Labrador",Females,2016.0,,,
402,0 to 24 years,$150-<175k,"St. John's, Newfoundland and Labrador",Females,2016.0,,,
403,0 to 24 years,$175-<200k,"St. John's, Newfoundland and Labrador",Females,2016.0,,,
404,0 to 24 years,$200-225k,"St. John's, Newfoundland and Labrador",Females,2016.0,,,
405,0 to 24 years,225-250k,"St. John's, Newfoundland and Labrador",Females,2016.0,,,
406,0 to 24 years,>250k,"St. John's, Newfoundland and Labrador",Females,2016.0,0.0,,
407,25 to 34 years,$0-<25k,"St. John's, Newfoundland and Labrador",Females,2016.0,4450.0,0.30881332408049966,0.30881332408049966
408,25 to 34 years,$25-<50k,"St. John's, Newfoundland and Labrador",Females,2016.0,5560.0,0.6946564885496183,0.38584316446911865
409,25 to 34 years,$50-<75k,"St. John's, Newfoundland and Labrador",Females,2016.0,2680.0,0.8806384455239417,0.18598195697432338
410,25 to 34 years,$75-<100k,"St. John's, Newfoundland and Labrador",Females,2016.0,1280.0,0.9694656488549618,0.08882720333102012
411,25 to 34 years,$100-<125k,"St. John's, Newfoundland and Labrador",Females,2016.0,175.0,0.9816099930603747,0.012144344205412909
412,25 to 34 years,$125-<150k,"St. John's, Newfoundland and Labrador",Females,2016.0,175.0,0.9937543372657875,0.012144344205412909
413,25 to 34 years,$150-<175k,"St. John's, Newfoundland and Labrador",Females,2016.0,30.0,0.9958362248438584,0.002081887578070784
414,25 to 34 years,$175-<200k,"St. John's, Newfoundland and Labrador",Females,2016.0,30.0,0.9979181124219292,0.002081887578070784
415,25 to 34 years,$200-225k,"St. John's, Newfoundland and Labrador",Females,2016.0,5.0,0.998265093684941,0.00034698126301179735
416,25 to 34 years,225-250k,"St. John's, Newfoundland and Labrador",Females,2016.0,5.0,0.9986120749479528,0.00034698126301179735
417,25 to 34 years,>250k,"St. John's, Newfoundland and Labrador",Females,2016.0,20.0,1.0,0.0013879250520471894
418,35 to 44 years,$0-<25k,"St. John's, Newfoundland and Labrador",Females,2016.0,3470.0,0.2398064961990325,0.2398064961990325
419,35 to 44 years,$25-<50k,"St. John's, Newfoundland and Labrador",Females,2016.0,4490.0,0.5501036627505183,0.3102971665514858
420,35 to 44 years,$50-<75k,"St. John's, Newfoundland and Labrador",Females,2016.0,3190.0,0.7705597788527988,0.22045611610228058
421,35 to 44 years,$75-<100k,"St. John's, Newfoundland and Labrador",Females,2016.0,2140.0,0.9184519695922597,0.14789219073946094
422,35 to 44 years,$100-<125k,"St. John's, Newfoundland and Labrador",Females,2016.0,400.0,0.9460953697304767,0.027643400138217002
423,35 to 44 years,$125-<150k,"St. John's, Newfoundland and Labrador",Females,2016.0,400.0,0.9737387698686937,0.027643400138217002
424,35 to 44 years,$150-<175k,"St. John's, Newfoundland and Labrador",Females,2016.0,110.0,0.9813407049067033,0.007601935038009675
425,35 to 44 years,$175-<200k,"St. John's, Newfoundland and Labrador",Females,2016.0,110.0,0.988942639944713,0.007601935038009675
426,35 to 44 years,$200-225k,"St. John's, Newfoundland and Labrador",Females,2016.0,35.0,0.9913614374568069,0.0024187975120939877
427,35 to 44 years,225-250k,"St. John's, Newfoundland and Labrador",Females,2016.0,35.0,0.9937802349689009,0.0024187975120939877
428,35 to 44 years,>250k,"St. John's, Newfoundland and Labrador",Females,2016.0,90.0,0.9999999999999997,0.006219765031098825
